id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
12314,Echo ,Khaled Hosseini,,Fiction,2013,404 pages,Riverhead Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358190204l/16115612.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=16115612&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/16115612-and-the-mountains-echoed?from_search=true&from_srp=true&qid=71c4IqT5my&rank=1
12316,"Diversity, Inc. ",Pamela Newkirk,,Nonfiction,2019,272 pages,Bold Type Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565060680l/43522665.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43522665&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/43522665-diversity-inc?from_search=true&from_srp=true&qid=syZyWOlUFA&rank=1
12318,"Primed to Perform, How to Build the Highest Performing Cultures Through the Science of Total Motivation","Neel Doshi
Lindsay McGregor",,Business,2015,368 pages,Harper Business,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435177033l/24585389.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=24585389&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/24585389-primed-to-perform?from_search=true&from_srp=true&qid=t0OAPQVH7q&rank=1
12320,"Story. Substance, Structure, Style and The Principles of Screenwriting ",Robert McKee,,Language,1997,466 pages,It Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388176882l/48654.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=48654&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,18.99,https://www.goodreads.com/book/show/48654.Story?from_search=true&from_srp=true&qid=qMH2ACD7aW&rank=1
12324,Procrastinate on Purpose ,Rory Vaden,,Business,2015,236 pages,TarcherPerigee,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1413132061l/22521947.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22521947&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,4.99,https://www.goodreads.com/book/show/22521947-procrastinate-on-purpose?from_search=true&from_srp=true&qid=RTkqy788qc&rank=1
12326,The Einstein Intersection ,"Samuel R. Delany
Neil Gaiman",,Science Fiction,1998,136 pages,Wesleyan University Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328795577l/145354.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=145354&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.79,https://www.goodreads.com/book/show/145354.The_Einstein_Intersection?from_search=true&from_srp=true&qid=4CazGuwyVU&rank=1
12328,Babel-17 ,Samuel R. Delany,,Science Fiction,1978,192 pages,Gregg Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257546421l/1199688.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=1199688&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/1199688.Babel_17?from_search=true&from_srp=true&qid=Wqsd1ImQeu&rank=1
12330,Save the Cat ,Blake Snyder,,Language,2005,195 pages,Michael Wiese Productions ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411952887l/49464.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49464&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.79,https://www.goodreads.com/book/show/49464.Save_the_Cat?from_search=true&from_srp=true&qid=7LV9qAOnz0&rank=1
12332,Seveneves ,Neal Stephenson,,Science Fiction,2015,880 pages,William Morrow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449142000l/22816087.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22816087&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/22816087-seveneves?from_search=true&from_srp=true&qid=SkzpcKk6lO&rank=1
12334,Gideon the Ninth ,Tamsyn Muir,,Fantasy,2019,448 pages,Tor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546870952l/42036538.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=42036538&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/42036538-gideon-the-ninth?from_search=true&from_srp=true&qid=NUxt5OpvTn&rank=1
12336,The Alchemist ,"Paulo Coelho
Alan R. Clarke",,Fiction,1993,197 pages,HarperCollins ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483412266l/865.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=865&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/865.The_Alchemist?from_search=true&from_srp=true&qid=AazrtdNUnu&rank=1
12338,"The Anarchy, The Relentless Rise of the East India Company ",William Dalrymple,,History,2019,576 pages,Bloomsbury Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566697597l/52371836._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52371836&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/52371836-the-anarchy?from_search=true&from_srp=true&qid=oQ8hu1VJLA&rank=1
12340,The Four Obsessions of an Extraordinary Executive,Patrick Lencioni,,Business,2000,183 pages,Jossey-Bass,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348094205l/49172.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49172&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.00,https://www.goodreads.com/book/show/49172.The_Four_Obsessions_of_an_Extraordinary_Executive?from_search=true&from_srp=true&qid=hFXPmMCxmN&rank=1
12342,The Invention of Yesterday ,Tamim Ansary,,History,2019,448 pages,PublicAffairs,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554222477l/43886256.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43886256&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,17.99,https://www.goodreads.com/book/show/43886256-the-invention-of-yesterday?from_search=true&from_srp=true&qid=PikhvBezDo&rank=1
12344,The Last Machine in the Solar System,Matthew Isaac Sobin,,Science Fiction,2017,80 pages,Inkshares,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475873745l/30221887.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=30221887&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,3.99,https://www.goodreads.com/book/show/30221887-the-last-machine-in-the-solar-system?from_search=true&from_srp=true&qid=Igsi7RYKkP&rank=1
12346,The Plot to Betray America,Malcolm W. Nance,,Politics,2019,352 pages,Hachette Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561368660l/52019391._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52019391&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/52019391-the-plot-to-betray-america?from_search=true&from_srp=true&qid=XNPfcnItNG&rank=1
12348,The Prepper's Guide to the End of the World - Collection 8 Best Survival Guides,Robert Paine,,Adventure,,356 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425266920l/25052138.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=25052138&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/25052138-the-prepper-s-guide-to-the-end-of-the-world--?from_search=true&from_srp=true&qid=0L0ZB6PPYz&rank=1
12350,The Road to Serfdom ,Friedrich A. Hayek,,Economics,1994,274 pages,University Of Chicago Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327787673l/299215.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=299215&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/299215.The_Road_to_Serfdom?from_search=true&from_srp=true&qid=msUEHH6pGG&rank=1
12352,The Smartest Guys in the Room ,"Bethany McLean
Peter Elkind",,Business,2004,480 pages,Portfolio Trade ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309204701l/113576.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=113576&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/113576.The_Smartest_Guys_in_the_Room?from_search=true&from_srp=true&qid=WIXOOb3kE5&rank=1
12354,The Year 1000 ,"Robert Lacey
Danny Danziger",,History,2000,230 pages,Back Bay Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438463370l/55139._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=55139&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/55139.The_Year_1000?from_search=true&from_srp=true&qid=kQAVW1h6Yp&rank=1
12356,This is Going to Hurt ,Adam Kay,,Nonfiction,2017,256 pages,Picador,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495900231l/35235302._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35235302&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/35235302-this-is-going-to-hurt?from_search=true&from_srp=true&qid=dsSbqk0n4T&rank=1
12358,This Is How You Lose the Time War,"Amal El-Mohtar
Max Gladstone",,Science Fiction,2019,209 pages,Saga Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1545755487l/43352954._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43352954&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/43352954-this-is-how-you-lose-the-time-war?from_search=true&from_srp=true&qid=cflu2Wzd9r&rank=1
12360,Three Big Questions for a Frantic Family,Patrick Lencioni,,Leadership,2008,221 pages,Jossey-Bass ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348331314l/3833030.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=3833030&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.00,https://www.goodreads.com/book/show/3833030-the-3-big-questions-for-a-frantic-family?from_search=true&from_srp=true&qid=RXJkx2Rt0U&rank=1
12362,Too Big to Fail ,Andrew Ross Sorkin,,Business,2009,600 pages,Viking,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347504190l/6687247.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6687247&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/6687247-too-big-to-fail?from_search=true&from_srp=true&qid=ALO860SHlZ&rank=1
12364,Trump Impeachment Hearings - 2019,U.S. House of Representatives,,,,167 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576201091l/49214329._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=49214329&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/49214329-donald-trump-house-impeachment-hearing-transcript-day-2-marie-yovanovi?from_search=true&from_srp=true&qid=8wq5TX5xba&rank=1
12366,The Sleep Solution ,"Elizabeth Pantley
William Sears",,Parenting,2002,254 pages,McGraw-Hill Education ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347531658l/53611.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=53611&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.49,https://www.goodreads.com/book/show/53611.The_No_Cry_Sleep_Solution?from_search=true&from_srp=true&qid=PhOL5U3KNn&rank=1
12368,Weird Parenting Wins Bathtub Dining Family Screams and Other Hacks from the Parenting Trenches ,Hillary Frank,,Parenting,2019,256 pages,Tarcherperigee,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525251654l/39999176.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39999176&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/39999176-weird-parenting-wins?from_search=true&from_srp=true&qid=tZel14VeLx&rank=1
12370,What Am I Doing Here ,Bruce Chatwin,,Travel,1998,384 pages,Vintage ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349073864l/79908.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=79908&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,6.99,https://www.goodreads.com/book/show/79908.What_Am_I_Doing_Here_?from_search=true&from_srp=true&qid=NzYEocKTWM&rank=1
12372,Why Wall Street Matters ,William D. Cohan,,Nonfiction,2017,192 pages,Random House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1487778009l/31521908._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31521908&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/31521908-why-wall-street-matters?from_search=true&from_srp=true&qid=NRVhJrS45d&rank=1
12374,Homegoing - A Novel ,Book Habits,,,2019,,Cb,,https://www.goodreads.com/buy_buttons/12/follow?book_id=51845255&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/51845255-summary-of-homegoing?from_search=true&from_srp=true&qid=uhOsIXcUYU&rank=1
12376,You Can Negotiate Anything,Herb Cohen,,Business,1982,256 pages,Bantam ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347474692l/2232479.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2232479&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.21,https://www.goodreads.com/book/show/2232479.You_Can_Negotiate_Anything?from_search=true&from_srp=true&qid=ll7CoTnUEL&rank=1
12378,A Very Stable Genius Donald J. Trump's Testing of America,"Philip Rucker
Carol Leonnig",,Politics,2020,480 pages,Penguin Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571021349l/52576769._SX318_SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=52576769&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,15.99,https://www.goodreads.com/book/show/52576769-a-very-stable-genius?from_search=true&from_srp=true&qid=oXlBK0N2Ja&rank=1
12380,Against Empathy,Paul Bloom,,Psychology,2016,285 pages,Ecco,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458495202l/29100194.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=29100194&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/29100194-against-empathy?from_search=true&from_srp=true&qid=n0yr9CfEgC&rank=1
12382,Aristotle and Dante,Benjamin Alire Sáenz,,Young Adult,2012,359 pages,Simon & Schuster Books for Young Readers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328320260l/12000020.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12000020&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe?from_search=true&from_srp=true&qid=7QS7TBdvxP&rank=1
12384,Dark Money The Hidden History of the Billionaires,Jane Mayer,,Nonfiction,2016,464 pages,Doubleday,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452601408l/27833494.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=27833494&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/27833494-dark-money?from_search=true&from_srp=true&qid=lFfmIsioju&rank=1
12386,Economists Hour False Prophets Free Markets and the Fracture of Society,Binyamin Appelbaum,,Economics,2019,448 pages,"Little, Brown and Company",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567174528l/43521695.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43521695&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,15.99,https://www.goodreads.com/book/show/43521695-the-economists-hour?from_search=true&from_srp=true&qid=SwYYXPfYyz&rank=1
12388,Ego Is the Enemy,Ryan Holiday,,Nonfiction,2016,226 pages,Portfolio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459114043l/27036528.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=27036528&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/27036528-ego-is-the-enemy?from_search=true&from_srp=true&qid=Ml3769jpLo&rank=1
12390,Facebook,David McRaney,,Nonfiction,2011,302 pages,Gotham Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391879112l/11709037.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=11709037&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/11709037-you-are-not-so-smart?from_search=true&from_srp=true&qid=f9D0cgxcuM&rank=1
12392,Fantasyland How America Went Haywire,Kurt Andersen,,History,2017,429 pages,Random House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495203625l/35171984._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35171984&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/35171984-fantasyland?from_search=true&from_srp=true&qid=A9mCPtxxZb&rank=1
12394,"Farther Away, Essays ",Jonathan Franzen,,Writing,2013,336 pages,Picador ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363434723l/15983333.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=15983333&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/15983333-farther-away?from_search=true&from_srp=true&qid=28TTvIlG5y&rank=1
12396,First Conspiracy The Secret Plot to Kill George,"Brad Meltzer
Josh Mensch",,History,2019,413 pages,Flatiron Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540921089l/39863169._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39863169&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/39863169-the-first-conspiracy?from_search=true&from_srp=true&qid=Q7JDi3W5H1&rank=1
12398,Future of Capitalism Facing the New Anxieties,Paul Collier,,Economics,2018,256 pages,Harper,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530221862l/36628413.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36628413&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/36628413-the-future-of-capitalism?from_search=true&from_srp=true&qid=5pjug9XXWo&rank=1
12400,Gene An Intimate History,Siddhartha Mukherjee,,Science,2016,592 pages,Scribner,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463591739l/27276428._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=27276428&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/27276428-the-gene?from_search=true&from_srp=true&qid=WjxxVyuU0U&rank=1
12402,Genghis Khan and the Making of the Modern World,"Jack Weatherford
Jonathan Davis",,History,2005,312 pages,Broadway Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320531289l/93426.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=93426&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/93426.Genghis_Khan_and_the_Making_of_the_Modern_World?from_search=true&from_srp=true&qid=NMq6uPxED0&rank=1
12404,Hymns of the Republic The Story of the Final Year of the American Civil War,S.C. Gwynne,,History,2019,,Simon Schuster Audio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1569159328l/43821608._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43821608&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/43821608-hymns-of-the-republic?from_search=true&from_srp=true&qid=EnSMfiyCpD&rank=1
